customer_id,age,gender,income_bracket,education,location_type,region,customer_tenure_months,total_purchases,total_spent,avg_order_value,last_purchase_days_ago,preferred_channel,loyalty_tier,campaign_type,campaign_category,discount_offered,campaign_day_of_week,campaign_hour,personalization_level,email_open_rate,click_through_rate,previous_campaign_responses,unsubscribe_count,complaint_count,product_category,price_sensitivity,brand_loyalty_score,tech_adoption,days_since_last_campaign,responded
CUST_00000119,50,Female,$100k+,High School,Urban,West,3,13,1888.41,134.89,4,Email,Bronze,Social Media,Seasonal,20,Tuesday,Evening,Advanced,26,7.4,1,0,0,Beauty,High,6,Mainstream,37,Yes
CUST_00000120,25,Male,$100k+,Bachelor,Suburban,Midwest,79,9,1177.81,117.78,17,Email,Bronze,SMS,Seasonal,15,Friday,Evening,None,28.4,4.8,3,0,0,Home,Low,7,Early Adopter,2,No
CUST_00000121,43,Female,$100k+,Graduate,Suburban,Southeast,16,14,1599.11,106.61,34,SMS,Bronze,Social Media,New Product,25,Tuesday,Morning,None,50,18.2,6,1,1,Fashion,Low,4,Mainstream,64,Yes
CUST_00000122,24,Male,<$30k,Bachelor,Suburban,Midwest,39,14,2597.4,173.16,45,Email,Silver,Phone,Referral,0,Tuesday,Afternoon,Basic,27.2,,2,0,0,Fashion,High,6,Mainstream,21,No
CUST_00000123,68,Female,$30k-$60k,High School,Urban,West,39,15,1814.66,113.42,16,Email,Silver,SMS,New Product,20,Friday,Afternoon,Basic,42.3,,2,0,0,Electronics,Low,5,Mainstream,53,Yes
CUST_00000124,24,Female,<$30k,High School,Urban,Southwest,13,15,1868.11,116.76,45,Mail,Gold,SMS,Seasonal,0,Friday,Evening,Advanced,37,12.1,5,0,0,Electronics,Medium,4,Early Adopter,20,No
CUST_00000125,25,Male,$30k-$60k,Bachelor,Rural,Northeast,64,21,3402.98,154.68,137,Phone,Gold,Email,New Product,20,Weekend,Evening,Advanced,24.1,5.6,4,0,0,Electronics,Medium,3,Late Adopter,2,No
CUST_00000126,74,Female,$60k-$100k,Bachelor,Rural,Northeast,57,10,3379.28,307.21,70,Email,Bronze,Email,Seasonal,25,Wednesday,Afternoon,Advanced,37.9,10,1,0,0,Electronics,High,8,Mainstream,28,No
CUST_00000127,35,Male,$60k-$100k,High School,Suburban,Southeast,9,9,2444.99,244.5,4,Phone,Silver,SMS,Seasonal,20,Wednesday,Morning,Advanced,34.9,5.8,2,0,1,Fashion,Medium,5,Mainstream,1,Yes
CUST_00000128,59,Female,$60k-$100k,High School,Suburban,West,87,17,3927.36,218.19,106,Email,Bronze,SMS,Seasonal,20,Monday,Afternoon,None,47.9,16.8,4,0,0,Sports,Low,7,Mainstream,51,Yes
CUST_00000129,62,Male,<$30k,High School,Suburban,West,21,11,1526.1,127.18,181,Email,Gold,Email,Discount,15,Tuesday,Afternoon,None,35.9,6.7,2,0,0,Food,Medium,6,Mainstream,88,No
CUST_00000130,47,Female,$60k-$100k,High School,Urban,Southeast,36,14,374.7,24.98,7,Mail,Bronze,Email,Discount,20,Tuesday,Morning,None,,2.8,7,0,0,Electronics,Medium,2,Mainstream,30,No
CUST_00000131,40,Male,$30k-$60k,Bachelor,Suburban,Midwest,126,9,401.19,40.12,49,Email,Gold,Social Media,New Product,25,Monday,Morning,Basic,19.8,3.7,5,1,0,Home,Medium,8,Mainstream,1,Yes
CUST_00000132,47,Female,$100k+,Bachelor,Suburban,Midwest,153,15,3288.36,205.52,38,Mail,Bronze,Email,New Product,0,Monday,Afternoon,None,16.8,6,1,0,0,Electronics,High,5,Mainstream,18,No
CUST_00000133,18,Male,$30k-$60k,High School,Suburban,Southwest,29,14,4813.87,320.92,26,SMS,Gold,Social Media,Seasonal,0,Wednesday,Evening,Basic,15.1,2,3,1,1,Beauty,Medium,8,Late Adopter,2,No
CUST_00000134,34,Female,$30k-$60k,Bachelor,Rural,Northeast,4,16,4172.21,245.42,101,Email,Gold,Social Media,Seasonal,10,Friday,Night,Advanced,38.1,10,4,2,0,Home,Medium,6,Late Adopter,10,No
CUST_00000135,33,Female,$30k-$60k,Graduate,Suburban,Southwest,81,13,1746.24,124.73,290,SMS,Bronze,Email,Loyalty Reward,0,Thursday,Morning,Basic,30.9,10.7,5,1,0,Electronics,Medium,7,Late Adopter,30,Yes
CUST_00000136,37,Female,$60k-$100k,High School,Rural,Midwest,66,8,2704.06,300.45,84,SMS,Silver,Email,Seasonal,0,Weekend,Afternoon,None,28.8,3.3,3,0,0,Electronics,Medium,6,Early Adopter,34,No
CUST_00000137,27,Male,$60k-$100k,High School,Urban,Northeast,39,7,10103.05,1262.88,3,Email,Bronze,Email,New Product,0,Friday,Evening,Advanced,38.9,8.5,5,0,0,Home,High,5,Late Adopter,15,No
CUST_00000138,18,Male,<$30k,Bachelor,Suburban,Southwest,67,13,5246.13,374.72,91,Email,Silver,Email,New Product,20,Friday,Morning,Basic,35.8,11.6,4,0,0,Fashion,Medium,5,Mainstream,21,No
CUST_00000139,56,Male,$30k-$60k,Bachelor,Urban,Northeast,1,9,2526.47,252.65,8,SMS,Gold,Email,Seasonal,15,Tuesday,Morning,Basic,40.9,12.4,2,1,1,Food,Medium,3,Mainstream,6,No
CUST_00000140,40,Male,$60k-$100k,Graduate,Suburban,Northeast,73,9,99.65,9.96,3,Email,Silver,Email,Seasonal,0,Monday,Afternoon,Basic,48.2,9,0,0,0,Fashion,High,6,Mainstream,4,Yes
CUST_00000141,19,Male,$30k-$60k,Bachelor,Suburban,Southwest,66,12,1587.08,122.08,129,SMS,Bronze,Email,Discount,15,Monday,Morning,Basic,43.1,16.6,3,0,0,Home,Medium,9,Late Adopter,4,No
CUST_00000142,63,Female,$100k+,Bachelor,Urban,Northeast,79,17,5356.52,297.58,63,SMS,Bronze,Email,Discount,20,Tuesday,Night,Basic,35.5,11.6,7,0,0,Sports,Medium,3,Late Adopter,14,No
CUST_00000143,52,Female,$30k-$60k,Bachelor,Suburban,West,38,16,3926.26,230.96,59,Email,Silver,Direct Mail,Discount,10,Wednesday,Afternoon,None,23.7,6.1,2,0,0,Fashion,Low,6,Mainstream,21,Yes
CUST_00000144,42,Female,$60k-$100k,Bachelor,Urban,Southeast,33,15,3260.23,203.76,47,Email,Gold,SMS,Referral,20,Monday,Afternoon,None,51.9,16.2,2,0,0,Beauty,High,6,Mainstream,7,Yes
CUST_00000145,61,Male,$30k-$60k,High School,Urban,Midwest,67,13,1732.65,123.76,38,Phone,Gold,Email,Loyalty Reward,10,Friday,Afternoon,Basic,48.5,17.3,4,0,0,Electronics,Low,4,Mainstream,16,No
CUST_00000146,48,Female,<$30k,High School,Suburban,Midwest,7,15,1671.33,104.46,58,Email,Bronze,SMS,Seasonal,20,Thursday,Afternoon,Basic,67.6,9.3,3,0,0,Fashion,High,3,Mainstream,53,No
CUST_00000147,72,Female,$60k-$100k,Graduate,Urban,Midwest,6,8,455.59,50.62,11,SMS,Bronze,SMS,Loyalty Reward,20,Tuesday,Morning,Basic,41.3,4.4,4,0,0,Electronics,High,7,Mainstream,17,Yes
CUST_00000148,26,Female,$100k+,Bachelor,Suburban,Northeast,59,11,3318.79,276.57,13,Email,Silver,Phone,Discount,50,Monday,Evening,Advanced,12,4.7,2,0,0,Fashion,Medium,8,Mainstream,14,No
CUST_00000149,44,Male,$100k+,High School,Suburban,West,38,12,5691.08,,15,Phone,Silver,SMS,Discount,20,Wednesday,Morning,Advanced,52.5,11.6,3,0,0,Home,Low,7,Mainstream,35,Yes
CUST_00000150,34,Male,$30k-$60k,Bachelor,Urban,Northeast,50,15,481.32,30.08,34,SMS,Bronze,Phone,Seasonal,0,Thursday,Evening,None,57.8,12.1,2,0,0,Home,Low,7,Mainstream,33,No
CUST_00000151,33,Female,$30k-$60k,Graduate,Suburban,Southwest,6,10,4530.55,411.87,22,SMS,Bronze,Social Media,Discount,25,Wednesday,Night,None,68.3,7.5,5,0,0,Sports,Low,5,Mainstream,64,No
CUST_00000152,50,Male,$60k-$100k,Graduate,Urban,Midwest,32,11,16.92,1.41,14,Email,Gold,SMS,New Product,15,Monday,Evening,None,52.7,17.7,1,0,0,Sports,High,6,Mainstream,4,Yes
CUST_00000153,21,Female,$100k+,Bachelor,Urban,Southwest,31,16,1326.33,78.02,88,Email,Bronze,SMS,Discount,30,Tuesday,Afternoon,Basic,36.9,13,1,0,0,Home,High,6,Mainstream,17,Yes
CUST_00000154,21,Male,$100k+,High School,Suburban,Southeast,23,14,12455.93,830.4,47,Phone,Gold,Social Media,Seasonal,15,Thursday,Evening,Basic,28.5,10.3,4,1,0,Beauty,Medium,10,Mainstream,9,No
CUST_00000155,61,Male,$100k+,Bachelor,Suburban,Midwest,12,17,931.28,51.74,23,Email,Gold,Email,Discount,0,Thursday,Night,None,61.4,18.2,1,1,0,Electronics,Medium,8,Mainstream,1,Yes
CUST_00000156,22,Female,$60k-$100k,High School,Suburban,West,1,14,2795.13,186.34,165,SMS,Bronze,Social Media,Discount,20,Tuesday,Evening,None,67.9,18.1,3,0,0,Fashion,Medium,6,Early Adopter,50,Yes
CUST_00000157,42,Male,$60k-$100k,Bachelor,Urban,Southeast,13,7,876.17,109.52,100,Phone,Bronze,Phone,New Product,0,Friday,Night,Basic,50.2,16.8,2,1,0,Sports,Medium,9,Mainstream,12,No
CUST_00000158,20,Male,$60k-$100k,Bachelor,Suburban,Southwest,1,15,356.86,22.3,25,Phone,Silver,Direct Mail,New Product,20,Weekend,Morning,Basic,68.7,18.4,3,0,0,Fashion,Medium,6,Mainstream,73,Yes
CUST_00000159,36,Male,$60k-$100k,Graduate,Rural,Midwest,1,16,1771.65,104.21,32,Email,Bronze,SMS,New Product,25,Friday,Night,Basic,21.4,3.6,4,0,0,Fashion,Low,10,Mainstream,2,No
CUST_00000160,36,Male,$100k+,High School,Urban,Midwest,62,10,1694.43,154.04,98,Email,Bronze,SMS,Discount,0,Wednesday,Evening,Basic,36.5,13.7,2,0,0,Electronics,High,8,Mainstream,33,No
CUST_00000161,60,Male,$30k-$60k,Bachelor,Urban,West,30,12,202.98,15.61,26,SMS,Platinum,Social Media,Discount,10,Friday,Morning,Basic,34.9,7.5,2,0,0,Electronics,Low,8,Early Adopter,74,No
CUST_00000162,18,Male,$30k-$60k,Bachelor,Urban,West,10,18,1156.93,60.89,13,Email,Silver,Direct Mail,Seasonal,15,Friday,Afternoon,None,28.8,5.2,0,0,0,Fashion,High,2,Mainstream,18,No
CUST_00000163,66,Female,$60k-$100k,Bachelor,Urban,Southwest,21,12,2018.51,155.27,33,Mail,Silver,Social Media,Seasonal,0,Tuesday,Morning,Advanced,12,2.7,1,0,0,Fashion,High,6,Early Adopter,4,No
CUST_00000164,29,Female,<$30k,Graduate,Suburban,Southwest,12,10,3647.74,331.61,8,Email,Silver,Direct Mail,New Product,0,Tuesday,Evening,Basic,19.8,7.4,2,0,0,Sports,Medium,6,Late Adopter,25,Yes
CUST_00000165,45,Male,$60k-$100k,High School,Rural,Midwest,40,16,298.31,17.55,35,Email,Silver,SMS,Discount,25,Wednesday,Evening,None,42.4,13,3,0,0,Electronics,High,8,Mainstream,6,No
CUST_00000166,25,Female,$100k+,High School,Urban,Midwest,16,8,1844.55,204.95,189,SMS,Silver,SMS,Seasonal,15,Weekend,Afternoon,Advanced,55.9,19.1,1,1,0,Home,High,7,Late Adopter,19,No
CUST_00000167,31,Female,<$30k,Graduate,Suburban,Northeast,24,11,986.35,82.2,14,Mail,Silver,Email,New Product,30,Weekend,Afternoon,None,18.8,2.6,2,1,0,Food,Medium,7,Late Adopter,15,Yes
CUST_00000168,45,Male,$100k+,Bachelor,Urban,Northeast,5,9,664.58,66.46,3,Phone,Silver,Email,Seasonal,25,Tuesday,Evening,Basic,22.2,,3,0,0,Fashion,High,5,Early Adopter,16,No
CUST_00000169,25,Male,$100k+,Bachelor,Rural,Southwest,1,6,126.76,,38,SMS,Bronze,SMS,Referral,10,Weekend,Evening,None,58.7,6.6,2,0,0,Beauty,Low,9,Late Adopter,2,Yes
CUST_00000170,34,Male,<$30k,Bachelor,Suburban,West,88,14,13780.16,918.68,25,SMS,Silver,SMS,Loyalty Reward,20,Thursday,Afternoon,None,16.7,2.5,2,0,0,Electronics,Medium,4,Mainstream,21,Yes
CUST_00000171,40,Female,$60k-$100k,Bachelor,Urban,West,12,14,1605.63,107.04,158,Email,Gold,SMS,New Product,20,Thursday,Morning,Basic,18.9,2.1,1,0,0,Electronics,Medium,6,Early Adopter,14,No
CUST_00000172,80,Male,$60k-$100k,High School,Suburban,Midwest,15,15,12142,758.88,9,SMS,Bronze,Social Media,New Product,10,Tuesday,Evening,Basic,29.6,10.8,0,1,0,Electronics,Medium,6,Early Adopter,23,No
CUST_00000173,39,Female,$60k-$100k,Bachelor,Urban,Northeast,19,13,503.84,35.99,15,Phone,Gold,Social Media,Seasonal,0,Monday,Morning,None,36.7,13.9,2,0,0,Electronics,Low,4,Mainstream,69,Yes
CUST_00000174,54,Male,$60k-$100k,High School,Urban,Southeast,12,12,9487.48,729.81,57,Phone,Gold,SMS,Seasonal,10,Monday,Evening,Basic,38.8,14.9,6,1,0,Food,Medium,6,Late Adopter,2,Yes
CUST_00000175,34,Male,$30k-$60k,Graduate,Suburban,Southwest,5,11,2416.6,201.38,69,Email,Silver,Email,Seasonal,50,Friday,Night,Basic,55.4,21.1,4,0,0,Beauty,Medium,5,Early Adopter,18,Yes
CUST_00000176,33,Male,$30k-$60k,Bachelor,Suburban,West,172,10,1487.46,135.22,3,SMS,Bronze,Email,Seasonal,30,Wednesday,Morning,Basic,40.1,4.8,3,0,0,Beauty,Medium,7,Early Adopter,165,Yes
CUST_00000177,45,Female,$30k-$60k,High School,Urban,Southeast,85,14,1248.9,83.26,33,Mail,Silver,SMS,Referral,10,Weekend,Afternoon,None,29,4.3,0,0,0,Sports,Medium,7,Mainstream,63,Yes
CUST_00000178,47,Male,$100k+,High School,Suburban,Southeast,1,11,1628.16,135.68,14,SMS,Silver,Email,New Product,20,Wednesday,Afternoon,None,36.2,3.8,1,0,0,Beauty,Medium,6,Mainstream,11,Yes
CUST_00000179,51,Female,$60k-$100k,Bachelor,Urban,Northeast,16,10,6273.56,570.32,1,Email,Bronze,Email,Seasonal,20,Weekend,Evening,Basic,4.3,0.5,4,0,0,Home,High,7,Mainstream,60,No
CUST_00000180,34,Male,$30k-$60k,High School,Suburban,Northeast,10,17,4458.95,247.72,3,SMS,Gold,Phone,Discount,15,Wednesday,Evening,Advanced,28.6,3.3,5,0,0,Home,Medium,8,Mainstream,5,Yes
CUST_00000181,49,Male,$30k-$60k,Bachelor,Rural,Southwest,3,8,14613.49,1623.72,12,Email,Bronze,SMS,New Product,10,Thursday,Night,Basic,38.2,4.7,4,1,0,Fashion,Medium,6,Mainstream,50,Yes
CUST_00000182,61,Male,$100k+,Graduate,Suburban,Southwest,8,10,700.8,63.71,68,Phone,Bronze,Social Media,New Product,0,Thursday,Night,Basic,66.2,14.9,1,0,0,Home,Medium,5,Late Adopter,7,No
CUST_00000183,25,Male,$30k-$60k,Bachelor,Urban,Midwest,49,8,909.24,101.03,19,SMS,Bronze,Email,Seasonal,25,Friday,Morning,Basic,26.7,,3,0,0,Beauty,Medium,9,Late Adopter,6,No
CUST_00000184,38,Male,<$30k,High School,Suburban,Midwest,8,13,1091.29,77.95,97,Mail,Silver,Email,Seasonal,25,Tuesday,Afternoon,Advanced,,1.6,3,0,1,Beauty,High,8,Mainstream,70,Yes
CUST_00000185,67,Female,$60k-$100k,Graduate,Suburban,West,68,7,549.87,68.73,295,Phone,Bronze,Email,Discount,15,Friday,Evening,Basic,61.3,16.5,4,0,0,Beauty,High,6,Mainstream,24,No
CUST_00000186,44,Male,$30k-$60k,Bachelor,Suburban,Southeast,10,9,2046.87,204.69,45,Email,Bronze,SMS,Discount,30,Thursday,Morning,Advanced,21.6,5.3,4,0,0,Food,High,4,Mainstream,43,No
CUST_00000187,44,Female,$100k+,High School,Urban,West,34,15,508.54,31.78,136,Email,Gold,SMS,Seasonal,15,Tuesday,Afternoon,None,42.5,16.2,3,0,0,Fashion,Medium,7,Mainstream,20,Yes
CUST_00000188,21,Female,$60k-$100k,Bachelor,Suburban,Midwest,4,13,2804.23,200.3,49,Phone,Bronze,SMS,New Product,30,Friday,Evening,None,35.3,12.9,1,0,0,Electronics,High,3,Mainstream,1,No
CUST_00000189,43,Male,$100k+,High School,Suburban,Midwest,16,10,2655.09,241.37,2,Phone,Bronze,Direct Mail,Discount,0,Friday,Evening,None,37.2,7.8,7,1,0,Home,Medium,4,Late Adopter,22,No
CUST_00000190,29,Female,$30k-$60k,Bachelor,Urban,Midwest,51,9,1222.63,122.26,177,SMS,Gold,Social Media,Seasonal,0,Thursday,Night,Basic,20.9,7.8,5,0,0,Electronics,Medium,2,Mainstream,17,Yes
CUST_00000191,40,Female,$100k+,Graduate,Suburban,Northeast,1,9,2887.56,288.76,40,SMS,Gold,Email,Referral,20,Wednesday,Evening,Basic,44.8,12.2,2,0,0,Food,High,7,Mainstream,17,Yes
CUST_00000192,40,Male,$30k-$60k,High School,Urban,Southwest,28,13,4186.34,299.02,8,Phone,Silver,Email,New Product,10,Weekend,Afternoon,Basic,36.8,14.1,3,1,0,Beauty,Medium,7,Mainstream,37,No
CUST_00000193,43,Male,$60k-$100k,Bachelor,Urban,Northeast,33,9,4558.76,,71,Email,Platinum,Social Media,New Product,15,Wednesday,Afternoon,Basic,48.7,8.7,2,1,0,Sports,Medium,5,Mainstream,5,Yes
CUST_00000194,62,Male,$30k-$60k,Bachelor,Suburban,Northeast,1,5,4658.9,776.48,88,Email,Silver,Email,Discount,15,Tuesday,Afternoon,Advanced,42.3,5.6,5,0,0,Home,Medium,3,Mainstream,7,Yes
CUST_00000195,51,Female,<$30k,Bachelor,Urban,Southeast,19,14,493.54,32.9,129,SMS,Bronze,Phone,Discount,15,Wednesday,Afternoon,Basic,44,9.3,5,0,0,Fashion,Medium,7,Mainstream,2,Yes
CUST_00000196,64,Male,$60k-$100k,Graduate,Urban,Southeast,23,16,4231.96,248.94,74,SMS,Silver,Phone,Discount,15,Monday,Afternoon,Basic,22.7,5.5,5,0,0,Electronics,High,5,Late Adopter,21,No
CUST_00000197,45,Female,$30k-$60k,Graduate,Suburban,Southeast,6,16,3790.11,222.95,30,SMS,Bronze,SMS,Seasonal,0,Thursday,Night,None,5.4,0.9,1,0,0,Fashion,Low,7,Mainstream,4,No
CUST_00000198,80,Female,<$30k,Bachelor,Suburban,Northeast,98,20,958.13,45.63,44,Email,Silver,Phone,Discount,20,Friday,Evening,None,32,7.8,2,0,0,Fashion,Medium,4,Late Adopter,1,No
CUST_00000199,20,Male,<$30k,High School,Rural,Southwest,36,10,454.64,41.33,48,Email,Bronze,Email,Discount,0,Monday,Afternoon,None,11.3,2.1,0,0,0,Fashion,Medium,5,Mainstream,14,No
CUST_00000200,61,Male,$60k-$100k,Graduate,Suburban,Southeast,32,12,117.16,9.01,34,Email,Silver,Email,Discount,10,Tuesday,Morning,None,52.3,16.5,1,0,0,Fashion,High,4,Mainstream,12,No
CUST_00000201,46,Male,<$30k,Graduate,Suburban,Midwest,47,12,2817.39,216.72,30,Email,Bronze,Phone,New Product,0,Wednesday,Morning,Advanced,26.9,5.4,3,0,0,Home,Medium,6,Mainstream,69,No
CUST_00000202,42,Female,$60k-$100k,High School,Suburban,Southeast,15,11,134.98,11.25,8,Phone,Gold,Email,Seasonal,0,Weekend,Morning,Basic,22.6,6.9,2,0,0,Home,Low,5,Late Adopter,33,No
CUST_00000203,48,Female,$30k-$60k,High School,Urban,Northeast,13,17,1819.11,101.06,116,Email,Bronze,Email,Loyalty Reward,15,Wednesday,Evening,Basic,24.1,4.2,6,1,0,Electronics,Low,6,Early Adopter,25,No
CUST_00000204,47,Female,$30k-$60k,Bachelor,Rural,West,25,12,2612.58,200.97,269,Phone,Silver,Email,Seasonal,20,Wednesday,Evening,Basic,42.4,7.8,1,0,0,Fashion,Low,8,Mainstream,22,No
CUST_00000205,26,Male,$30k-$60k,Graduate,Suburban,Midwest,11,8,4607.15,511.91,42,Email,Silver,Email,Seasonal,30,Thursday,Morning,Basic,28.8,10.9,1,0,0,Home,High,7,Mainstream,8,Yes
CUST_00000206,32,Female,$60k-$100k,High School,Suburban,West,112,15,7296.32,456.02,2,Email,Silver,SMS,New Product,25,Weekend,Night,Basic,26.6,5.5,2,0,0,Beauty,Medium,6,Late Adopter,14,Yes
CUST_00000207,51,Male,$60k-$100k,Bachelor,Suburban,Midwest,27,10,2862.74,260.25,52,Phone,Gold,Email,Discount,0,Tuesday,Afternoon,Basic,15.9,4.9,2,0,0,Electronics,Medium,3,Mainstream,4,No
CUST_00000208,77,Male,$60k-$100k,Bachelor,Urban,Southeast,5,9,85.83,8.58,69,Email,Bronze,Email,Discount,20,Friday,Morning,Basic,19.1,3.3,8,1,0,Fashion,Low,10,Early Adopter,14,No
CUST_00000209,52,Male,$60k-$100k,Bachelor,Suburban,Northeast,59,12,1402.31,107.87,83,Email,Silver,Direct Mail,Discount,15,Weekend,Evening,Basic,64.3,13.2,2,0,0,Beauty,Medium,4,Early Adopter,1,Yes
CUST_00000210,34,Male,$60k-$100k,High School,Suburban,Midwest,56,12,9.66,0.74,2,Phone,Silver,Social Media,Discount,20,Wednesday,Evening,None,28.2,4.8,2,0,0,Home,High,6,Late Adopter,45,No
CUST_00000211,41,Male,$60k-$100k,High School,Urban,Midwest,26,15,6468,404.25,89,SMS,Gold,Direct Mail,Seasonal,15,Friday,Afternoon,Basic,13.6,4.2,4,0,1,Food,High,5,Late Adopter,30,No
CUST_00000212,41,Female,$100k+,High School,Suburban,Southwest,11,14,360.98,24.07,3,Mail,Platinum,SMS,New Product,50,Monday,Evening,Basic,20.1,5.9,4,0,1,Beauty,Medium,8,Late Adopter,5,Yes
CUST_00000213,41,Male,$100k+,Bachelor,Suburban,West,20,8,4881.93,542.44,44,Mail,Bronze,Phone,New Product,15,Monday,Evening,Basic,39.8,12.8,6,0,0,Beauty,High,2,Mainstream,41,Yes
CUST_00000214,30,Female,$100k+,Bachelor,Suburban,Southwest,55,12,7253.54,557.96,31,Phone,Bronze,Email,Discount,0,Friday,Evening,Basic,66.2,22.6,4,0,0,Beauty,Low,5,Mainstream,14,No
CUST_00000215,30,Male,$60k-$100k,High School,Urban,West,95,14,1030.45,68.7,161,Email,Bronze,Phone,Seasonal,20,Weekend,Evening,Basic,33.3,10.7,3,0,0,Sports,High,5,Mainstream,30,No
CUST_00000216,40,Male,$60k-$100k,High School,Urban,Northeast,3,6,7666.17,1095.17,20,Mail,Silver,Email,Loyalty Reward,20,Friday,Evening,None,26,8.6,5,0,0,Sports,Low,8,Mainstream,12,Yes
CUST_00000217,50,Female,$100k+,Bachelor,Urban,Southeast,74,6,586.69,83.81,59,Email,Bronze,Email,New Product,0,Weekend,Morning,Basic,39.4,3.9,2,0,0,Fashion,High,6,Mainstream,16,Yes
CUST_00000218,34,Male,$100k+,Bachelor,Urban,Northeast,29,9,1231.49,123.15,13,Email,Silver,Email,Discount,0,Wednesday,Afternoon,Basic,62.9,8.4,1,1,0,Electronics,High,8,Early Adopter,28,Yes
CUST_00000219,49,Female,$100k+,High School,Urban,Midwest,1,15,2687.98,168,16,SMS,Bronze,SMS,Seasonal,0,Weekend,Morning,Basic,35,11.4,7,0,0,Electronics,Medium,7,Mainstream,28,Yes
CUST_00000220,55,Female,$60k-$100k,High School,Suburban,West,11,20,4114.41,195.92,33,Email,Bronze,SMS,Discount,25,Monday,Evening,Advanced,27.2,5.8,3,0,0,Fashion,Medium,6,Mainstream,63,No
CUST_00000221,52,Female,$30k-$60k,High School,Suburban,West,27,10,456.78,41.53,141,SMS,Silver,Email,New Product,15,Monday,Morning,Advanced,24.1,5.9,6,1,0,Electronics,Low,3,Mainstream,46,Yes
CUST_00000222,44,Male,$60k-$100k,High School,Rural,Northeast,49,11,3987.8,332.32,20,SMS,Bronze,Email,Referral,30,Weekend,Morning,Basic,7.7,2.2,4,1,0,Sports,Low,7,Late Adopter,8,No
CUST_00000223,53,Male,$30k-$60k,High School,Suburban,Northeast,115,16,259.66,15.27,31,Email,Gold,SMS,Seasonal,0,Friday,Evening,Basic,35.1,5.8,3,0,0,Fashion,Medium,5,Mainstream,30,No
CUST_00000224,45,Female,<$30k,Bachelor,Suburban,Midwest,3,14,2430.01,162,38,Email,Silver,SMS,Loyalty Reward,0,Tuesday,Afternoon,Advanced,58.8,16.7,3,0,0,Fashion,Low,6,Late Adopter,37,Yes
CUST_00000225,41,Male,<$30k,High School,Suburban,Midwest,6,12,2457.73,189.06,206,Email,Bronze,Direct Mail,New Product,25,Weekend,Afternoon,None,28.5,10.7,5,0,0,Food,High,1,Early Adopter,24,Yes
CUST_00000226,21,Male,<$30k,High School,Urban,Northeast,13,17,1038.03,57.67,36,Phone,Gold,SMS,New Product,20,Tuesday,Afternoon,None,11.5,1.9,3,0,0,Electronics,High,6,Mainstream,12,Yes
CUST_00000227,33,Male,$30k-$60k,High School,Urban,Midwest,45,12,209.15,,1,Email,Bronze,Email,Loyalty Reward,20,Friday,Evening,None,16.4,4.7,6,0,0,Home,Low,4,Mainstream,28,No
CUST_00000228,35,Male,$30k-$60k,Graduate,Suburban,Northeast,14,8,3062.91,340.32,11,SMS,Silver,Phone,New Product,0,Tuesday,Evening,None,21.8,5.6,3,0,1,Home,Medium,9,Mainstream,12,No
CUST_00000229,60,Female,$60k-$100k,Bachelor,Suburban,West,2,14,259.67,17.31,124,Email,Bronze,Email,Discount,25,Wednesday,Afternoon,Advanced,66.3,8.2,1,1,0,Food,Low,7,Mainstream,47,No
CUST_00000230,48,Male,<$30k,Graduate,Urban,Southeast,1,18,11236.32,591.39,127,SMS,Bronze,Email,New Product,10,Wednesday,Morning,Advanced,74.8,19.3,1,0,0,Home,High,5,Mainstream,16,No
CUST_00000231,18,Male,$60k-$100k,High School,Suburban,West,121,5,1885.96,314.33,51,Email,Bronze,SMS,Seasonal,15,Tuesday,Evening,Basic,27.9,6.7,4,1,0,Beauty,Medium,8,Early Adopter,5,No
CUST_00000232,52,Male,$60k-$100k,High School,Rural,Midwest,42,12,928.84,71.45,10,SMS,Silver,Social Media,Discount,20,Friday,Morning,Basic,24.3,,5,1,0,Beauty,Low,6,Mainstream,6,No
CUST_00000233,36,Male,$60k-$100k,High School,Rural,Northeast,31,9,2228.73,222.87,49,Mail,Bronze,SMS,Seasonal,0,Wednesday,Night,Basic,44.7,15.2,2,0,0,Beauty,Low,6,Mainstream,72,No
CUST_00000234,35,Male,$30k-$60k,Graduate,Rural,Midwest,12,16,5351.12,314.77,38,SMS,Silver,Email,New Product,30,Weekend,Evening,Advanced,35.4,12.3,3,0,2,Electronics,Low,4,Early Adopter,19,No
CUST_00000235,43,Male,$30k-$60k,Bachelor,Urban,Southwest,10,12,6980.57,536.97,2,SMS,Platinum,Email,Discount,0,Weekend,Afternoon,Basic,36.2,7.5,3,0,0,Home,Medium,3,Mainstream,25,No
CUST_00000236,62,Female,$100k+,Bachelor,Suburban,Southeast,18,10,3321.31,301.94,6,SMS,Silver,Email,Seasonal,0,Thursday,Afternoon,Advanced,46.8,8.9,1,1,0,Home,Medium,5,Late Adopter,58,Yes
CUST_00000237,25,Female,$30k-$60k,Graduate,Rural,Southeast,1,14,3059.41,203.96,234,Phone,Bronze,Email,New Product,50,Friday,Morning,Basic,21,6.1,7,1,1,Beauty,High,6,Mainstream,39,No
CUST_00000238,48,Male,$60k-$100k,High School,Urban,West,14,11,674.54,56.21,43,SMS,Silver,SMS,New Product,25,Thursday,Afternoon,Basic,13.5,3.6,2,1,0,Home,Medium,5,Mainstream,44,No
